Date,Start (ET),Visitor Team,Visitor PTS,Home Team,Home PTS,Box Score URL,Attendance,LOG,Arena
"Wed, Nov 10, 2021",7:00p,Brooklyn Nets,123,Orlando Magic,90,https://www.basketball-reference.com/boxscores/202111100ORL.html,"13,882",2:06,Amway Center
"Wed, Nov 10, 2021",7:30p,Toronto Raptors,88,Boston Celtics,104,https://www.basketball-reference.com/boxscores/202111100BOS.html,"19,156",2:12,TD Garden
"Wed, Nov 10, 2021",7:30p,Detroit Pistons,112,Houston Rockets,104,https://www.basketball-reference.com/boxscores/202111100HOU.html,"15,350",2:27,Toyota Center
"Wed, Nov 10, 2021",7:30p,Milwaukee Bucks,112,New York Knicks,100,https://www.basketball-reference.com/boxscores/202111100NYK.html,"18,027",2:07,Madison Square Garden (IV)
"Wed, Nov 10, 2021",8:00p,Dallas Mavericks,107,Chicago Bulls,117,https://www.basketball-reference.com/boxscores/202111100CHI.html,"20,910",2:08,United Center
"Wed, Nov 10, 2021",8:00p,Charlotte Hornets,118,Memphis Grizzlies,108,https://www.basketball-reference.com/boxscores/202111100MEM.html,"13,880",2:09,FedEx Forum
"Wed, Nov 10, 2021",8:00p,Oklahoma City Thunder,108,New Orleans Pelicans,100,https://www.basketball-reference.com/boxscores/202111100NOP.html,"15,355",2:24,Smoothie King Center
"Wed, Nov 10, 2021",8:30p,Sacramento Kings,117,San Antonio Spurs,136,https://www.basketball-reference.com/boxscores/202111100SAS.html,"15,065",2:09,AT&T Center
"Wed, Nov 10, 2021",9:00p,Indiana Pacers,98,Denver Nuggets,101,https://www.basketball-reference.com/boxscores/202111100DEN.html,"15,232",2:14,Ball Arena
"Wed, Nov 10, 2021",9:00p,Portland Trail Blazers,109,Phoenix Suns,119,https://www.basketball-reference.com/boxscores/202111100PHO.html,"15,672",2:08,Phoenix Suns Arena
"Wed, Nov 10, 2021",10:00p,Minnesota Timberwolves,110,Golden State Warriors,123,https://www.basketball-reference.com/boxscores/202111100GSW.html,"18,064",2:25,Chase Center
"Wed, Nov 10, 2021",10:00p,Miami Heat,117,Los Angeles Lakers,120,https://www.basketball-reference.com/boxscores/202111100LAL.html,"18,997",2:45,Crypto.com Arena
"Thu, Nov 11, 2021",7:00p,Toronto Raptors,115,Philadelphia 76ers,109,https://www.basketball-reference.com/boxscores/202111110PHI.html,"20,112",2:12,Wells Fargo Center
"Thu, Nov 11, 2021",9:00p,Indiana Pacers,111,Utah Jazz,100,https://www.basketball-reference.com/boxscores/202111110UTA.html,"18,306",2:13,Vivint Smart Home Arena
"Thu, Nov 11, 2021",10:30p,Miami Heat,109,Los Angeles Clippers,112,https://www.basketball-reference.com/boxscores/202111110LAC.html,"16,150",2:12,Crypto.com Arena
"Fri, Nov 12, 2021",7:00p,New York Knicks,96,Charlotte Hornets,104,https://www.basketball-reference.com/boxscores/202111120CHO.html,"19,257",2:15,Spectrum Center
"Fri, Nov 12, 2021",7:30p,Milwaukee Bucks,113,Boston Celtics,122,https://www.basketball-reference.com/boxscores/202111120BOS.html,"19,156",2:21,TD Garden
"Fri, Nov 12, 2021",7:30p,Detroit Pistons,78,Cleveland Cavaliers,98,https://www.basketball-reference.com/boxscores/202111120CLE.html,"17,095",1:58,Rocket Mortgage Fieldhouse
"Fri, Nov 12, 2021",8:00p,Portland Trail Blazers,104,Houston Rockets,92,https://www.basketball-reference.com/boxscores/202111120HOU.html,"15,468",2:13,Toyota Center
"Fri, Nov 12, 2021",8:00p,Phoenix Suns,119,Memphis Grizzlies,94,https://www.basketball-reference.com/boxscores/202111120MEM.html,"15,886",2:03,FedEx Forum
"Fri, Nov 12, 2021",8:00p,Brooklyn Nets,120,New Orleans Pelicans,112,https://www.basketball-reference.com/boxscores/202111120NOP.html,"14,650",2:13,Smoothie King Center
"Fri, Nov 12, 2021",8:00p,Sacramento Kings,103,Oklahoma City Thunder,105,https://www.basketball-reference.com/boxscores/202111120OKC.html,"12,881",2:08,Paycom Center
"Fri, Nov 12, 2021",8:30p,Dallas Mavericks,123,San Antonio Spurs,109,https://www.basketball-reference.com/boxscores/202111120SAS.html,"13,425",2:04,AT&T Center
"Fri, Nov 12, 2021",9:00p,Atlanta Hawks,96,Denver Nuggets,105,https://www.basketball-reference.com/boxscores/202111120DEN.html,"16,849",2:07,Ball Arena
"Fri, Nov 12, 2021",10:00p,Chicago Bulls,93,Golden State Warriors,119,https://www.basketball-reference.com/boxscores/202111120GSW.html,"18,064",2:12,Chase Center
"Fri, Nov 12, 2021",10:30p,Minnesota Timberwolves,107,Los Angeles Lakers,83,https://www.basketball-reference.com/boxscores/202111120LAL.html,"18,997",2:15,Crypto.com Arena
"Sat, Nov 13, 2021",5:00p,Miami Heat,111,Utah Jazz,105,https://www.basketball-reference.com/boxscores/202111130UTA.html,"18,306",2:29,Vivint Smart Home Arena
"Sat, Nov 13, 2021",7:00p,Philadelphia 76ers,113,Indiana Pacers,118,https://www.basketball-reference.com/boxscores/202111130IND.html,"14,483",2:13,Gainbridge Fieldhouse
"Sat, Nov 13, 2021",7:00p,Memphis Grizzlies,101,New Orleans Pelicans,112,https://www.basketball-reference.com/boxscores/202111130NOP.html,"14,358",2:13,Smoothie King Center
"Sat, Nov 13, 2021",7:00p,Washington Wizards,104,Orlando Magic,92,https://www.basketball-reference.com/boxscores/202111130ORL.html,"17,272",2:03,Amway Center
"Sat, Nov 13, 2021",7:30p,Detroit Pistons,127,Toronto Raptors,121,https://www.basketball-reference.com/boxscores/202111130TOR.html,"19,800",2:21,Scotiabank Arena
"Sat, Nov 13, 2021",8:00p,Boston Celtics,89,Cleveland Cavaliers,91,https://www.basketball-reference.com/boxscores/202111130CLE.html,"19,432",2:09,Rocket Mortgage Fieldhouse
"Sat, Nov 13, 2021",10:30p,Minnesota Timberwolves,102,Los Angeles Clippers,129,https://www.basketball-reference.com/boxscores/202111130LAC.html,"15,285",1:56,Crypto.com Arena
"Sun, Nov 14, 2021",3:30p,San Antonio Spurs,106,Los Angeles Lakers,114,https://www.basketball-reference.com/boxscores/202111140LAL.html,"18,997",2:05,Crypto.com Arena
"Sun, Nov 14, 2021",6:00p,Milwaukee Bucks,100,Atlanta Hawks,120,https://www.basketball-reference.com/boxscores/202111140ATL.html,"16,901",2:04,State Farm Arena
"Sun, Nov 14, 2021",7:00p,Golden State Warriors,102,Charlotte Hornets,106,https://www.basketball-reference.com/boxscores/202111140CHO.html,"19,559",2:14,Spectrum Center
"Sun, Nov 14, 2021",7:00p,Phoenix Suns,115,Houston Rockets,89,https://www.basketball-reference.com/boxscores/202111140HOU.html,"16,088",2:10,Toyota Center
"Sun, Nov 14, 2021",7:00p,Brooklyn Nets,120,Oklahoma City Thunder,96,https://www.basketball-reference.com/boxscores/202111140OKC.html,"15,080",2:01,Paycom Center
"Sun, Nov 14, 2021",8:00p,Portland Trail Blazers,95,Denver Nuggets,124,https://www.basketball-reference.com/boxscores/202111140DEN.html,"14,583",1:56,Ball Arena
"Sun, Nov 14, 2021",9:30p,Chicago Bulls,100,Los Angeles Clippers,90,https://www.basketball-reference.com/boxscores/202111140LAC.html,"17,899",2:10,Crypto.com Arena
"Mon, Nov 15, 2021",7:00p,Boston Celtics,98,Cleveland Cavaliers,92,https://www.basketball-reference.com/boxscores/202111150CLE.html,"17,186",2:09,Rocket Mortgage Fieldhouse
"Mon, Nov 15, 2021",7:00p,Sacramento Kings,129,Detroit Pistons,107,https://www.basketball-reference.com/boxscores/202111150DET.html,"10,092",2:02,Little Caesars Arena
"Mon, Nov 15, 2021",7:00p,New Orleans Pelicans,100,Washington Wizards,105,https://www.basketball-reference.com/boxscores/202111150WAS.html,"13,914",2:21,Capital One Arena
"Mon, Nov 15, 2021",7:30p,Orlando Magic,111,Atlanta Hawks,129,https://www.basketball-reference.com/boxscores/202111150ATL.html,"13,061",2:11,State Farm Arena
"Mon, Nov 15, 2021",7:30p,Indiana Pacers,84,New York Knicks,92,https://www.basketball-reference.com/boxscores/202111150NYK.html,"16,792",2:05,Madison Square Garden (IV)
"Mon, Nov 15, 2021",8:00p,Denver Nuggets,101,Dallas Mavericks,111,https://www.basketball-reference.com/boxscores/202111150DAL.html,"19,797",2:08,American Airlines Center
"Mon, Nov 15, 2021",8:00p,Houston Rockets,102,Memphis Grizzlies,136,https://www.basketball-reference.com/boxscores/202111150MEM.html,"11,482",2:04,FedEx Forum
"Mon, Nov 15, 2021",8:00p,Phoenix Suns,99,Minnesota Timberwolves,96,https://www.basketball-reference.com/boxscores/202111150MIN.html,"16,274",2:23,Target Center
"Mon, Nov 15, 2021",8:00p,Miami Heat,103,Oklahoma City Thunder,90,https://www.basketball-reference.com/boxscores/202111150OKC.html,"12,330",2:05,Paycom Center
"Mon, Nov 15, 2021",10:00p,Toronto Raptors,113,Portland Trail Blazers,118,https://www.basketball-reference.com/boxscores/202111150POR.html,"16,142",2:07,Moda Center
"Mon, Nov 15, 2021",10:30p,Chicago Bulls,121,Los Angeles Lakers,103,https://www.basketball-reference.com/boxscores/202111150LAL.html,"18,997",2:17,Crypto.com Arena
"Tue, Nov 16, 2021",7:30p,Golden State Warriors,117,Brooklyn Nets,99,https://www.basketball-reference.com/boxscores/202111160BRK.html,"17,732",2:22,Barclays Center
"Tue, Nov 16, 2021",10:00p,Philadelphia 76ers,85,Utah Jazz,120,https://www.basketball-reference.com/boxscores/202111160UTA.html,"18,306",2:10,Vivint Smart Home Arena
"Tue, Nov 16, 2021",10:30p,San Antonio Spurs,92,Los Angeles Clippers,106,https://www.basketball-reference.com/boxscores/202111160LAC.html,"13,298",2:00,Crypto.com Arena
"Wed, Nov 17, 2021",7:00p,Washington Wizards,87,Charlotte Hornets,97,https://www.basketball-reference.com/boxscores/202111170CHO.html,"14,402",1:59,Spectrum Center
"Wed, Nov 17, 2021",7:00p,Indiana Pacers,89,Detroit Pistons,97,https://www.basketball-reference.com/boxscores/202111170DET.html,"11,457",2:16,Little Caesars Arena
"Wed, Nov 17, 2021",7:30p,Boston Celtics,99,Atlanta Hawks,110,https://www.basketball-reference.com/boxscores/202111170ATL.html,"16,445",2:02,State Farm Arena
"Wed, Nov 17, 2021",7:30p,Cleveland Cavaliers,99,Brooklyn Nets,109,https://www.basketball-reference.com/boxscores/202111170BRK.html,"16,922",2:07,Barclays Center
"Wed, Nov 17, 2021",7:30p,New Orleans Pelicans,98,Miami Heat,113,https://www.basketball-reference.com/boxscores/202111170MIA.html,"19,600",2:14,FTX Arena
"Wed, Nov 17, 2021",7:30p,Los Angeles Lakers,102,Milwaukee Bucks,109,https://www.basketball-reference.com/boxscores/202111170MIL.html,"17,341",2:12,Fiserv Forum
"Wed, Nov 17, 2021",7:30p,Orlando Magic,104,New York Knicks,98,https://www.basketball-reference.com/boxscores/202111170NYK.html,"16,680",2:10,Madison Square Garden (IV)
"Wed, Nov 17, 2021",8:00p,Sacramento Kings,97,Minnesota Timberwolves,107,https://www.basketball-reference.com/boxscores/202111170MIN.html,"13,108",2:17,Target Center
"Wed, Nov 17, 2021",8:00p,Houston Rockets,89,Oklahoma City Thunder,101,https://www.basketball-reference.com/boxscores/202111170OKC.html,"12,066",2:09,Paycom Center
"Wed, Nov 17, 2021",10:00p,Dallas Mavericks,98,Phoenix Suns,105,https://www.basketball-reference.com/boxscores/202111170PHO.html,"14,838",2:05,Phoenix Suns Arena
"Wed, Nov 17, 2021",10:00p,Chicago Bulls,107,Portland Trail Blazers,112,https://www.basketball-reference.com/boxscores/202111170POR.html,"17,492",2:15,Moda Center
"Thu, Nov 18, 2021",7:30p,Golden State Warriors,104,Cleveland Cavaliers,89,https://www.basketball-reference.com/boxscores/202111180CLE.html,"19,432",2:08,Rocket Mortgage Fieldhouse
"Thu, Nov 18, 2021",7:30p,Washington Wizards,97,Miami Heat,112,https://www.basketball-reference.com/boxscores/202111180MIA.html,"19,600",2:01,FTX Arena
"Thu, Nov 18, 2021",8:00p,Los Angeles Clippers,108,Memphis Grizzlies,120,https://www.basketball-reference.com/boxscores/202111180MEM.html,"13,419",2:00,FedEx Forum
"Thu, Nov 18, 2021",8:00p,San Antonio Spurs,90,Minnesota Timberwolves,115,https://www.basketball-reference.com/boxscores/202111180MIN.html,"13,572",2:02,Target Center
"Thu, Nov 18, 2021",9:00p,Philadelphia 76ers,103,Denver Nuggets,89,https://www.basketball-reference.com/boxscores/202111180DEN.html,"14,547",2:03,Ball Arena
"Thu, Nov 18, 2021",9:00p,Toronto Raptors,103,Utah Jazz,119,https://www.basketball-reference.com/boxscores/202111180UTA.html,"18,306",2:03,Vivint Smart Home Arena
"Fri, Nov 19, 2021",7:00p,Indiana Pacers,118,Charlotte Hornets,121,https://www.basketball-reference.com/boxscores/202111190CHO.html,"16,787",2:27,Spectrum Center
"Fri, Nov 19, 2021",7:00p,Golden State Warriors,105,Detroit Pistons,102,https://www.basketball-reference.com/boxscores/202111190DET.html,"20,088",2:16,Little Caesars Arena
"Fri, Nov 19, 2021",7:30p,Los Angeles Lakers,108,Boston Celtics,130,https://www.basketball-reference.com/boxscores/202111190BOS.html,"19,156",2:22,TD Garden
"Fri, Nov 19, 2021",7:30p,Orlando Magic,113,Brooklyn Nets,115,https://www.basketball-reference.com/boxscores/202111190BRK.html,"16,966",2:23,Barclays Center
"Fri, Nov 19, 2021",8:00p,Oklahoma City Thunder,89,Milwaukee Bucks,96,https://www.basketball-reference.com/boxscores/202111190MIL.html,"17,341",2:11,Fiserv Forum
"Fri, Nov 19, 2021",8:00p,Los Angeles Clippers,81,New Orleans Pelicans,94,https://www.basketball-reference.com/boxscores/202111190NOP.html,"15,274",1:55,Smoothie King Center
"Fri, Nov 19, 2021",9:00p,Chicago Bulls,114,Denver Nuggets,108,https://www.basketball-reference.com/boxscores/202111190DEN.html,"19,520",2:12,Ball Arena
"Fri, Nov 19, 2021",10:00p,Dallas Mavericks,104,Phoenix Suns,112,https://www.basketball-reference.com/boxscores/202111190PHO.html,"17,071",2:14,Phoenix Suns Arena
"Fri, Nov 19, 2021",10:00p,Toronto Raptors,108,Sacramento Kings,89,https://www.basketball-reference.com/boxscores/202111190SAC.html,"13,159",2:08,Golden 1 Center
"Sat, Nov 20, 2021",5:00p,Houston Rockets,99,New York Knicks,106,https://www.basketball-reference.com/boxscores/202111200NYK.html,"19,812",2:24,Madison Square Garden (IV)
"Sat, Nov 20, 2021",7:00p,New Orleans Pelicans,94,Indiana Pacers,111,https://www.basketball-reference.com/boxscores/202111200IND.html,"15,081",2:03,Gainbridge Fieldhouse
"Sat, Nov 20, 2021",7:00p,Miami Heat,100,Washington Wizards,103,https://www.basketball-reference.com/boxscores/202111200WAS.html,"20,476",2:21,Capital One Arena
"Sat, Nov 20, 2021",7:30p,Charlotte Hornets,105,Atlanta Hawks,115,https://www.basketball-reference.com/boxscores/202111200ATL.html,"17,320",2:08,State Farm Arena
"Sat, Nov 20, 2021",7:30p,Oklahoma City Thunder,105,Boston Celtics,111,https://www.basketball-reference.com/boxscores/202111200BOS.html,"19,156",1:58,TD Garden
"Sat, Nov 20, 2021",8:00p,Orlando Magic,108,Milwaukee Bucks,117,https://www.basketball-reference.com/boxscores/202111200MIL.html,"17,341",2:17,Fiserv Forum
"Sat, Nov 20, 2021",8:00p,Memphis Grizzlies,95,Minnesota Timberwolves,138,https://www.basketball-reference.com/boxscores/202111200MIN.html,"17,136",2:20,Target Center
"Sat, Nov 20, 2021",10:00p,Philadelphia 76ers,111,Portland Trail Blazers,118,https://www.basketball-reference.com/boxscores/202111200POR.html,"17,027",2:16,Moda Center
"Sat, Nov 20, 2021",10:00p,Utah Jazz,123,Sacramento Kings,105,https://www.basketball-reference.com/boxscores/202111200SAC.html,"13,180",2:20,Golden 1 Center
"Sun, Nov 21, 2021",3:30p,Dallas Mavericks,91,Los Angeles Clippers,97,https://www.basketball-reference.com/boxscores/202111210LAC.html,"17,149",2:14,Crypto.com Arena
"Sun, Nov 21, 2021",6:00p,Los Angeles Lakers,121,Detroit Pistons,116,https://www.basketball-reference.com/boxscores/202111210DET.html,"15,532",2:34,Little Caesars Arena
"Sun, Nov 21, 2021",8:00p,New York Knicks,103,Chicago Bulls,109,https://www.basketball-reference.com/boxscores/202111210CHI.html,"21,813",2:23,United Center
"Sun, Nov 21, 2021",8:00p,Denver Nuggets,97,Phoenix Suns,126,https://www.basketball-reference.com/boxscores/202111210PHO.html,"16,072",2:14,Phoenix Suns Arena
"Sun, Nov 21, 2021",8:30p,Toronto Raptors,104,Golden State Warriors,119,https://www.basketball-reference.com/boxscores/202111210GSW.html,"18,064",2:08,Chase Center
"Mon, Nov 22, 2021",7:00p,Brooklyn Nets,117,Cleveland Cavaliers,112,https://www.basketball-reference.com/boxscores/202111220CLE.html,"17,387",2:18,Rocket Mortgage Fieldhouse
"Mon, Nov 22, 2021",7:00p,Charlotte Hornets,109,Washington Wizards,103,https://www.basketball-reference.com/boxscores/202111220WAS.html,"16,575",2:18,Capital One Arena
"Mon, Nov 22, 2021",7:30p,Oklahoma City Thunder,101,Atlanta Hawks,113,https://www.basketball-reference.com/boxscores/202111220ATL.html,"15,806",1:58,State Farm Arena
"Mon, Nov 22, 2021",7:30p,Houston Rockets,90,Boston Celtics,108,https://www.basketball-reference.com/boxscores/202111220BOS.html,"19,156",2:08,TD Garden
"Mon, Nov 22, 2021",8:00p,Indiana Pacers,109,Chicago Bulls,77,https://www.basketball-reference.com/boxscores/202111220CHI.html,"21,586",1:59,United Center
"Mon, Nov 22, 2021",8:00p,Orlando Magic,92,Milwaukee Bucks,123,https://www.basketball-reference.com/boxscores/202111220MIL.html,"17,341",2:05,Fiserv Forum
"Mon, Nov 22, 2021",8:00p,Minnesota Timberwolves,110,New Orleans Pelicans,96,https://www.basketball-reference.com/boxscores/202111220NOP.html,"15,689",2:10,Smoothie King Center
"Mon, Nov 22, 2021",8:30p,Phoenix Suns,115,San Antonio Spurs,111,https://www.basketball-reference.com/boxscores/202111220SAS.html,"14,715",2:11,AT&T Center
"Mon, Nov 22, 2021",9:00p,Memphis Grizzlies,119,Utah Jazz,118,https://www.basketball-reference.com/boxscores/202111220UTA.html,"18,306",2:17,Vivint Smart Home Arena
"Mon, Nov 22, 2021",10:00p,Philadelphia 76ers,102,Sacramento Kings,94,https://www.basketball-reference.com/boxscores/202111220SAC.html,"13,948",2:12,Golden 1 Center
"Tue, Nov 23, 2021",7:00p,Miami Heat,100,Detroit Pistons,92,https://www.basketball-reference.com/boxscores/202111230DET.html,"13,123",2:14,Little Caesars Arena
"Tue, Nov 23, 2021",7:30p,Los Angeles Lakers,100,New York Knicks,106,https://www.basketball-reference.com/boxscores/202111230NYK.html,"19,812",2:26,Madison Square Garden (IV)
"Tue, Nov 23, 2021",10:00p,Denver Nuggets,100,Portland Trail Blazers,119,https://www.basketball-reference.com/boxscores/202111230POR.html,"17,052",2:10,Moda Center
"Tue, Nov 23, 2021",10:30p,Dallas Mavericks,112,Los Angeles Clippers,104,https://www.basketball-reference.com/boxscores/202111230LAC.html,"17,067",2:42,Crypto.com Arena
"Wed, Nov 24, 2021",7:00p,Phoenix Suns,120,Cleveland Cavaliers,115,https://www.basketball-reference.com/boxscores/202111240CLE.html,"18,055",2:20,Rocket Mortgage Fieldhouse
"Wed, Nov 24, 2021",7:00p,Los Angeles Lakers,124,Indiana Pacers,116,https://www.basketball-reference.com/boxscores/202111240IND.html,"15,572",2:43,Gainbridge Fieldhouse
"Wed, Nov 24, 2021",7:00p,Charlotte Hornets,106,Orlando Magic,99,https://www.basketball-reference.com/boxscores/202111240ORL.html,"16,114",2:04,Amway Center
"Wed, Nov 24, 2021",7:30p,Brooklyn Nets,123,Boston Celtics,104,https://www.basketball-reference.com/boxscores/202111240BOS.html,"19,156",2:20,TD Garden
"Wed, Nov 24, 2021",8:00p,Chicago Bulls,113,Houston Rockets,118,https://www.basketball-reference.com/boxscores/202111240HOU.html,"16,074",2:17,Toyota Center
"Wed, Nov 24, 2021",8:00p,Toronto Raptors,126,Memphis Grizzlies,113,https://www.basketball-reference.com/boxscores/202111240MEM.html,"15,409",2:13,FedEx Forum
"Wed, Nov 24, 2021",8:00p,Detroit Pistons,93,Milwaukee Bucks,114,https://www.basketball-reference.com/boxscores/202111240MIL.html,"17,341",2:04,Fiserv Forum
"Wed, Nov 24, 2021",8:00p,Miami Heat,101,Minnesota Timberwolves,113,https://www.basketball-reference.com/boxscores/202111240MIN.html,"17,136",2:28,Target Center
